StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Attitude_1_1,Attitude_2_1,Benefit_1_1,Benefit_2_1,Risk_1_1,Risk_2_1,Q9,Q10,Q11,Q12,Q13,Info_Info_1,Info_Info_2,Info_Info_3,Info_Info_4,Info_Info_5,Info_Info_6,Info_Info_7,Info_Info_8,Info_Info_9,Info_Info_10,Info_Info_11,Info_Info_12,Info_Cred_1,Info_Cred_2,Info_Cred_3,Info_Cred_4,Info_Cred_5,Info_Cred_6,Info_Cred_7,Info_Cred_8,Info_Cred_9,Info_Cred_10,Info_Cred_11,Info_Cred_12,Info_Cred_13,H_Num1,H_Num2,H_Num3,H_Num4,H_Num5,Q22,id,eqtid
2022/11/1 16:54,2022/11/1 16:59,0,60.151.220.152,100,298,1,2022/11/1 16:59,R_2CwwwXLGboGg4rs,,,,,34.857,135.5307,anonymous,JA,0,0,1,4,4,2,4,3,3,3,3,3,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,2,3,2,4,誘導的な質問があった,M7rjooKNuVWI,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:42,2022/11/1 16:59,0,60.73.200.223,100,1008,1,2022/11/1 16:59,R_231PUIsOMkh2yVY,,,,,35.6893,139.6899,anonymous,JA,3,0,1,2,3,3,6,3,3,3,1,3,2,3,3,3,3,4,5,6,5,4,6,5,5,4,5,4,6,6,4,3,3,3,5,2,5,1,4,3,5,5,5,5,4,2,2,1,4,,LAo2bVarbrl1,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:49,2022/11/1 17:06,0,220.144.93.254,100,1040,1,2022/11/1 17:06,R_1mkLvC1KhmYxUrS,,,,,35.4343,139.6466,anonymous,JA,3,0,0,5,4,5,3,4,2,3,4,4,3,3,3,2,3,3,5,5,5,4,5,5,4,4,4,4,5,5,5,5,5,5,5,4,5,1,5,4,5,5,5,5,4,2,3,2,4,知りたいのはコロナ？クイズ？どういう繋がり？,KPgz4L7y4nGJ,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 17:08,2022/11/1 17:11,0,119.243.199.107,100,175,1,2022/11/1 17:11,R_331sbib9yFtY7sJ,,,,,36.5666,139.9125,anonymous,JA,0,0,0,1,1,1,1,1,3,1,1,1,3,3,2,2,2,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,2,4,,1lz14PYCPQL8,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 17:06,2022/11/1 17:16,0,60.144.38.99,100,569,1,2022/11/1 17:16,R_CZTi2gyYwuyosXD,,,,,35.6893,139.6899,anonymous,JA,2,0,1,3,4,2,4,4,2,3,2,3,3,3,2,2,2,4,3,3,3,4,3,4,3,4,4,4,4,2,2,2,2,3,2,2,2,1,4,4,5,4,5,6,4,2,3,2,2,なし,WvW2PQNkM0Nj,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 17:16,2022/11/1 17:18,0,106.133.82.61,100,111,1,2022/11/1 17:18,R_2wgnEgr6chn1CK6,,,,,35.6893,139.6899,anonymous,JA,0,1,1,4,4,4,4,2,3,3,3,3,3,4,3,2,2,1,1,5,3,5,5,5,6,1,6,4,1,5,5,5,4,4,3,3,5,4,5,5,5,5,4,5,3,3,2,2,2,,HACoAEEIoNSk,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 17:10,2022/11/1 17:21,0,49.98.172.238,100,674,1,2022/11/1 17:22,R_eneaRE6Tn7Bmfy9,,,,,35.6897,139.6895,anonymous,JA,0,0,0,7,7,7,7,7,1,1,5,5,5,1,5,5,5,5,5,4,4,4,4,4,4,1,4,1,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,2,3,2,2,,Clw8NoDdtDSe,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 17:13,2022/11/1 17:29,0,14.11.161.96,100,939,1,2022/11/1 17:29,R_29nOlZee5kA6Ulr,,,,,35.2362,138.6113,anonymous,JA,0,0,0,5,2,1,4,4,3,4,1,3,1,4,4,3,3,4,5,5,5,5,5,5,5,4,5,4,4,6,4,4,4,4,5,5,5,1,3,3,4,5,6,3,4,2,3,1,2,最近、コロナウィルスワクチンの副作用により、ワクチン投与を止めるべきとの主張を北海道の医師が発信し、全国的に広まっているとの報道を耳にし、考えされられた。また、コロナは、口、鼻だけではなく、眼から感染することをもっと周知すべき。,KhYYWYORaerg,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 17:26,2022/11/1 17:33,0,101.140.178.85,100,362,1,2022/11/1 17:33,R_24DiLOEUBQjASr1,,,,,35.0012,135.8651,anonymous,JA,0,0,0,1,1,1,1,1,1,3,1,1,5,5,5,3,4,1,5,4,4,4,1,4,4,1,1,1,1,1,1,1,4,4,1,5,4,1,1,1,1,1,1,1,4,2,3,2,4,,Frq7otttak1R,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 17:25,2022/11/1 17:33,0,121.80.107.199,100,482,1,2022/11/1 17:33,R_22t3zeJVVNaComJ,,,,,34.6947,135.5,anonymous,JA,0,0,0,2,1,1,2,1,3,5,1,1,5,5,2,1,1,1,2,3,1,3,4,6,4,1,4,3,5,5,5,2,2,4,3,5,3,1,5,3,4,7,6,5,4,2,3,2,4,,zrP1X6WWUdr7,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 17:27,2022/11/1 17:36,0,133.32.22.63,100,568,1,2022/11/1 17:36,R_3fWeZE9iVRejDrc,,,,,35.6893,139.6899,anonymous,JA,3,1,1,4,7,6,4,7,1,1,3,4,3,2,3,2,2,2,6,6,5,5,5,6,4,4,5,2,4,4,4,5,5,4,4,4,5,1,4,4,4,2,2,2,4,2,3,2,2,特になし,k6mUC2XB78Ue,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 17:28,2022/11/1 17:38,0,202.215.145.18,100,567,1,2022/11/1 17:38,R_1KeQM2KKENctBGm,,,,,36.3942,139.0604,anonymous,JA,0,0,0,2,1,2,2,1,3,5,2,2,5,5,2,2,2,2,2,6,6,4,6,6,6,6,7,4,7,6,7,4,4,4,6,6,4,1,2,4,4,6,4,6,4,2,3,2,2,とくになし,9JzwCi2GvQJH,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 17:46,2022/11/1 17:51,0,1.75.214.131,100,331,1,2022/11/1 17:51,R_6VzYtCBBy961uAp,,,,,35.6893,139.6899,anonymous,JA,3,0,1,4,4,4,4,4,3,3,3,3,3,3,2,2,2,1,1,3,3,3,3,3,3,5,3,5,5,5,5,3,5,5,5,5,5,1,5,5,5,5,5,5,1,2,3,4,4,,ZjuTsWXujfXd,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 16:23,2022/11/1 17:52,0,27.92.68.17,100,5307,1,2022/11/1 17:52,R_PvccxpIfxcxiguZ,,,,,35.6893,139.6899,anonymous,JA,2,0,0,4,4,4,4,4,3,3,3,3,4,3,3,3,3,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,2,3,1,4,4,2,4,4,4,4,2,3,1,2,特になし,b3mIffvcm7Sn,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 17:46,2022/11/1 17:54,0,14.8.44.192,100,463,1,2022/11/1 17:54,R_bkpeKDMDQdP5zt7,,,,,36.1341,139.4589,anonymous,JA,3,0,0,5,6,4,4,5,1,1,4,4,3,2,3,3,3,3,5,7,5,5,3,3,2,4,4,4,3,2,2,4,5,5,5,5,5,1,3,4,4,3,3,3,4,4,2,2,2,,LKL6CTbXjQYV,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 17:51,2022/11/1 17:56,0,49.106.193.8,100,260,1,2022/11/1 17:56,R_2qE0fifUUyjEV82,,,,,35.6893,139.6899,anonymous,JA,3,0,1,5,4,4,5,4,2,2,3,4,4,3,3,3,3,4,5,4,3,3,4,5,4,4,4,5,4,4,5,4,4,4,5,5,3,4,4,4,4,4,5,5,4,3,2,1,3,特になし,pN4WG1LRpt38,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 17:53,2022/11/1 17:56,0,58.183.118.15,100,201,1,2022/11/1 17:56,R_DeraRCXbRcjMly1,,,,,33.9564,130.939,anonymous,JA,0,0,1,4,1,1,4,1,1,1,1,1,1,3,4,3,3,2,2,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,4,4,5,5,4,4,4,2,2,1,3,,dgokudyRim5n,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 17:40,2022/11/1 17:59,0,123.198.207.222,100,1101,1,2022/11/1 17:59,R_3PhPwF1HCoPMkYL,,,,,35.0203,135.7602,anonymous,JA,2,0,1,5,6,5,4,5,2,3,4,3,3,2,4,3,3,4,5,7,6,6,2,3,2,5,4,4,2,3,1,6,6,6,2,2,2,1,5,7,5,2,2,2,3,2,3,3,2,,HeJWsvNAW70M,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 17:42,2022/11/1 18:03,0,111.239.172.32,100,1247,1,2022/11/1 18:03,R_2E1cYzQj0KHlGwk,,,,,35.7752,139.8464,anonymous,JA,0,0,1,4,1,2,3,3,2,3,3,3,3,4,2,2,2,3,2,5,4,5,5,5,5,4,4,4,5,5,4,4,4,5,4,5,5,1,4,4,4,5,5,4,4,1,2,1,4,,QzJXL049IU3v,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 18:00,2022/11/1 18:09,0,106.180.0.150,100,529,1,2022/11/1 18:09,R_1Pdhii0a3kS29UF,,,,,35.6893,139.6899,anonymous,JA,3,0,0,3,3,2,4,3,4,4,2,2,4,4,3,3,3,3,5,4,4,5,5,5,5,4,5,4,5,3,4,3,3,3,4,2,4,1,3,3,3,4,4,4,4,2,3,2,4,,G6NluFY8O4l0,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 18:06,2022/11/1 18:14,0,220.96.75.132,100,527,1,2022/11/1 18:14,R_2rvcfkYZE2J7lda,,,,,36.5347,136.6153,anonymous,JA,0,0,0,4,1,1,4,1,3,3,1,3,3,3,3,2,2,3,6,1,4,4,4,4,4,4,2,1,4,1,7,2,2,2,2,2,3,1,2,3,4,3,3,6,4,2,3,2,4,,NlLrDWcvaG3C,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 18:09,2022/11/1 18:14,0,153.209.182.148,100,309,1,2022/11/1 18:14,R_2CIIWkJE8d106x8,,,,,43.0459,141.3543,anonymous,JA,3,0,0,5,4,4,4,4,2,3,3,4,2,2,4,3,3,3,5,5,5,5,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,2,3,2,2,,aa8LT1EMBS5f,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 18:15,2022/11/1 18:20,0,49.96.21.101,100,294,1,2022/11/1 18:20,R_1EiyCHO4BQoOSA4,,,,,35.6897,139.6895,anonymous,JA,3,0,0,5,2,3,5,3,2,2,3,4,4,2,2,4,3,3,5,6,6,5,5,5,5,3,5,5,5,3,3,3,4,2,5,3,3,1,5,5,6,5,6,5,4,3,3,2,2,,2JBkFxQG2Yvy,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 18:13,2022/11/1 18:23,0,106.154.161.187,100,627,1,2022/11/1 18:23,R_3fJjPVraaIR5vS8,,,,,35.6897,139.6895,anonymous,JA,0,0,0,5,1,3,5,4,3,2,3,3,4,3,4,3,2,3,5,5,5,6,6,5,5,2,5,2,6,6,2,5,5,6,6,6,6,1,5,5,5,6,6,5,4,1,2,2,2,数字が苦手なので、先ほどのクイズが全くわかりませんでした。なので、％や数字でで示された情報は、なんとなくでいつも判断しています。,Xn0RccmReOy9,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 18:19,2022/11/1 18:25,0,106.146.9.89,100,388,1,2022/11/1 18:25,R_WeZGPBk45Esgwal,,,,,35.6893,139.6899,anonymous,JA,2,0,1,4,4,4,3,3,2,3,4,4,4,3,2,2,2,2,4,5,5,5,3,3,3,4,4,5,3,3,4,5,5,5,5,5,5,1,5,4,5,5,5,5,4,2,2,1,1,,jaJhNKy1zslE,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 18:25,2022/11/1 18:38,0,118.241.67.128,100,786,1,2022/11/1 18:38,R_33ChVE9ffby4F7T,,,,,35.8553,139.6416,anonymous,JA,3,0,0,6,5,5,6,5,2,2,3,4,4,2,4,4,3,3,5,6,6,5,5,5,5,4,4,3,5,3,2,5,5,5,5,5,6,1,4,5,6,4,4,2,4,2,3,2,2,,W1XAF8mk0dz2,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 18:21,2022/11/1 18:42,0,114.145.87.173,100,1274,1,2022/11/1 18:42,R_5ip4tc8xId0itIl,,,,,35.5168,139.7253,anonymous,JA,3,0,0,7,6,6,2,6,1,2,5,5,2,1,5,2,2,5,5,6,6,6,4,6,5,4,6,4,5,2,2,5,5,5,4,5,5,1,2,3,2,2,2,2,4,2,3,2,2,特になし。お役に立てたら嬉しいです。,HlJ1IKbAf45t,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 18:39,2022/11/1 18:46,0,153.211.84.98,100,468,1,2022/11/1 18:46,R_1FqwkhSCikwuHdE,,,,,39.7042,140.1282,anonymous,JA,3,0,0,5,6,5,6,6,2,2,4,3,4,3,3,3,3,3,5,4,5,5,4,5,4,5,4,4,4,4,4,5,5,6,5,5,4,1,5,5,4,4,4,4,4,2,3,2,4,ワクチンを打つのは必要だがほかの人に教養はできないなと思います,kefOW9iv33ky,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 18:40,2022/11/1 18:47,0,153.232.6.223,100,419,1,2022/11/1 18:47,R_2ZPQRbpnOgPH6JI,,,,,35.6893,139.6899,anonymous,JA,0,0,0,1,1,1,1,1,3,1,1,1,5,5,1,1,1,1,2,4,4,4,2,6,6,2,4,4,6,6,7,1,1,2,2,5,5,1,6,5,4,6,6,4,4,3,3,2,1,,U1qUGBjlEANe,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 18:51,2022/11/1 18:58,0,124.142.6.75,100,456,1,2022/11/1 18:58,R_d0CjkKu33U6vgn7,,,,,35.9968,140.1384,anonymous,JA,4,0,0,5,4,4,4,6,1,1,4,4,3,2,2,3,4,3,5,6,6,5,4,4,4,4,5,3,4,4,2,6,6,5,4,4,5,1,4,5,2,4,4,1,4,2,3,1,2,,bRtHrL51Evar,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 18:42,2022/11/1 18:58,0,49.98.233.252,100,953,1,2022/11/1 18:58,R_1pxO02qoMWR8XY0,,,,,34.6837,135.5236,anonymous,JA,4,0,0,5,6,5,2,5,1,1,3,4,3,2,2,2,2,3,1,2,6,4,2,4,3,4,4,2,4,4,2,2,3,3,1,2,2,1,4,4,1,2,2,2,4,3,3,2,1,,hW4S7bnlCYmz,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:06,2022/11/1 19:09,0,59.136.148.156,100,143,1,2022/11/1 19:09,R_1FhOQBKnv2OL828,,,,,35.8691,139.6582,anonymous,JA,0,0,0,3,3,4,3,3,3,3,3,3,3,2,3,3,3,3,7,4,4,5,4,4,4,3,4,4,4,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,なし,lavWbMh9tfRC,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 18:59,2022/11/1 19:09,0,218.225.216.16,100,633,1,2022/11/1 19:09,R_2QA211aWECyBAt2,,,,,40.6116,141.2097,anonymous,JA,4,0,0,5,6,5,4,6,2,3,3,4,2,1,4,2,2,2,5,5,5,5,5,6,5,3,5,4,3,4,2,5,5,5,4,5,5,1,4,5,4,2,3,4,4,2,3,2,4,,fBxQqfSoAdyg,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:02,2022/11/1 19:11,0,60.79.178.57,100,499,1,2022/11/1 19:11,R_3D1LgPDSZdmPdju,,,,,35.6897,139.6895,anonymous,JA,0,0,1,4,2,2,4,2,3,3,3,3,4,3,3,3,3,3,6,4,4,4,4,5,4,3,4,4,5,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,2,3,2,2,,WsjACkFBs74D,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:05,2022/11/1 19:11,0,153.196.116.107,100,386,1,2022/11/1 19:12,R_3PYxjfJbkepPiVQ,,,,,31.5061,130.9567,anonymous,JA,3,0,0,7,7,3,1,6,1,1,5,4,3,1,3,2,3,3,5,5,5,5,6,5,3,4,5,2,3,2,2,6,6,6,2,2,2,1,2,4,2,2,2,2,4,2,3,2,2,,XlUySSYNxlFw,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:01,2022/11/1 19:12,0,125.14.33.251,100,675,1,2022/11/1 19:12,R_XoFxJxI5hRTtJFT,,,,,35.7345,139.4913,anonymous,JA,0,0,1,4,1,1,4,4,2,4,2,3,5,4,3,2,3,3,2,4,4,4,4,6,4,1,4,4,4,4,2,4,2,3,4,5,4,1,1,4,4,4,3,1,4,2,3,2,2,,A5hRVXUj3Y35,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:09,2022/11/1 19:17,0,160.86.148.26,100,475,1,2022/11/1 19:17,R_2w0mBPOo1hyRdxe,,,,,34.6879,135.8144,anonymous,JA,3,0,1,6,4,4,4,6,1,2,3,3,3,2,4,3,3,4,6,4,6,6,6,5,4,6,5,6,2,6,2,4,4,4,4,4,4,4,6,4,4,4,4,4,4,2,3,2,2,,12oOI05MUcRn,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:02,2022/11/1 19:18,0,114.172.200.141,100,914,1,2022/11/1 19:18,R_2EsZB9ZBfOxj1sx,,,,,35.7074,139.9955,anonymous,JA,0,0,0,5,4,4,1,1,5,5,1,1,3,3,3,1,1,2,5,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,4,1,4,3,6,5,4,4,4,2,2,2,2,特になし,oCY7QcAI2Phm,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:16,2022/11/1 19:19,0,110.4.58.216,100,165,1,2022/11/1 19:19,R_1LBfnAw4KJv0oc2,,,,,35.2672,139.1579,anonymous,JA,3,0,0,4,4,4,4,4,3,4,3,3,3,3,4,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,,GUqvU7dvBstN,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:14,2022/11/1 19:24,0,110.135.130.139,100,646,1,2022/11/1 19:24,R_3dw3hzeOp6f9PHz,,,,,32.8244,130.6933,anonymous,JA,4,0,0,7,6,5,6,7,1,1,5,4,2,2,4,4,3,4,2,6,7,7,3,6,4,6,6,4,2,2,2,6,6,6,5,5,5,1,6,6,2,2,2,2,4,2,2,1,2,なし,6nxk52EFbz6m,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:24,2022/11/1 19:29,0,114.183.88.172,100,282,1,2022/11/1 19:29,R_1jK5sKyvMiM6tJ3,,,,,35.0982,138.8614,anonymous,JA,4,0,0,3,2,5,4,3,2,3,2,3,3,2,2,2,2,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,,H5h30gUdcEfR,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:22,2022/11/1 19:29,0,106.136.0.6,100,428,1,2022/11/1 19:29,R_1BW35GpZzTFWCbv,,,,,35.6893,139.6899,anonymous,JA,0,0,0,3,1,2,5,4,3,3,2,2,5,3,3,3,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,,J6S4tnKmTTHF,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:30,2022/11/1 19:36,0,126.25.151.201,100,328,1,2022/11/1 19:36,R_3g6mn6h8dvjqiqp,,,,,33.5858,130.432,anonymous,JA,4,0,0,6,4,4,4,7,1,3,3,4,4,3,5,5,5,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,5,5,4,5,4,4,4,4,2,2,1,,ePlrWRyQzAXb,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 11:43,2022/11/1 19:42,0,118.105.190.231,100,28775,1,2022/11/1 19:43,R_29oEQtnrWtQC0Te,,,,,35.179,136.8939,anonymous,JA,0,0,0,1,1,1,1,1,1,1,1,1,1,1,4,3,2,5,3,3,2,1,2,2,2,2,2,2,4,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,4,2,3,2,3,,WIcxLlkfQ3IL,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:37,2022/11/1 19:44,0,122.26.27.130,100,409,1,2022/11/1 19:44,R_2Ei5r4oAdavBDr3,,,,,35.4343,139.6466,anonymous,JA,3,0,1,2,2,3,2,2,2,3,2,4,3,3,2,2,3,2,1,5,4,5,5,4,5,2,3,1,4,3,3,4,4,5,4,5,4,1,4,3,4,4,3,4,1,2,3,2,2,,dw9cDOf8mFFA,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:42,2022/11/1 19:45,0,125.172.7.52,100,193,1,2022/11/1 19:45,R_3hsYXVD6hnUn9ta,,,,,43.0459,141.3543,anonymous,JA,2,0,0,4,4,1,4,3,4,3,2,3,3,3,3,4,4,4,1,4,4,4,3,3,4,4,3,2,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,,o1j6Eqcgcj7D,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:41,2022/11/1 19:50,0,119.106.28.235,100,502,1,2022/11/1 19:50,R_RW9rBCe8xBnchr3,,,,,35.6502,139.7385,anonymous,JA,0,0,0,4,1,2,4,1,3,4,1,2,3,3,3,3,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,2,3,2,2,,tVXHE6kEbE3w,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:47,2022/11/1 19:53,0,133.159.151.56,100,357,1,2022/11/1 19:53,R_2arFitwHdN3Gric,,,,,35.6897,139.6895,anonymous,JA,4,0,0,6,7,5,3,3,4,2,2,4,1,1,4,2,2,3,5,7,7,7,6,3,6,5,3,1,1,6,2,6,7,5,6,7,7,1,6,5,7,3,2,2,4,2,3,2,1,またの機会をよろしくお願いします。,BNsYMk3ZNz4A,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:51,2022/11/1 19:58,0,60.91.3.168,100,448,1,2022/11/1 19:58,R_3fOG3zNVyfKVKFA,,,,,34.8094,135.3661,anonymous,JA,3,0,1,5,5,5,4,6,1,1,4,3,4,4,4,3,3,4,4,5,5,5,5,4,5,5,5,5,2,5,3,5,5,5,5,5,5,1,4,4,4,5,3,4,4,2,3,3,2,,SRAGU4a6uHaI,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:46,2022/11/1 20:02,0,222.229.213.159,100,934,1,2022/11/1 20:02,R_3QJiLvxiOAaPnts,,,,,35.6887,139.745,anonymous,JA,0,0,0,2,2,1,2,1,5,5,2,2,2,4,3,3,4,4,1,6,6,7,6,7,7,7,6,3,7,7,6,5,2,5,6,6,6,1,5,5,2,6,7,6,3,2,3,2,2,特になし,cIlxDEJZstdL,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:01,2022/11/1 20:03,0,113.156.62.134,100,122,1,2022/11/1 20:03,R_2abLvfi2Oziayq4,,,,,35.4343,139.6466,anonymous,JA,4,1,1,4,4,1,4,1,1,3,3,2,3,3,3,3,3,3,1,5,4,5,4,5,5,5,4,3,4,4,4,5,5,5,4,5,5,5,4,5,5,4,4,4,2,3,2,2,2,,i8i7iDXb5s7C,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:00,2022/11/1 20:07,0,219.124.80.235,100,422,1,2022/11/1 20:07,R_cTLrUWoL2ksMIRX,,,,,36.7069,137.2129,anonymous,JA,2,1,1,1,1,1,6,1,3,4,1,2,2,5,2,2,2,3,5,3,5,5,5,5,5,2,5,6,6,6,5,5,5,5,5,5,5,1,3,3,6,6,5,3,4,2,2,1,2,,pSr36QuKl4Mh,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:05,2022/11/1 20:10,0,153.242.167.0,100,258,1,2022/11/1 20:10,R_5vvC71Mw1y40TPb,,,,,35.7114,139.8,anonymous,JA,0,0,0,3,1,1,5,1,4,3,1,2,5,4,2,1,1,1,5,1,2,1,1,2,3,2,2,1,2,3,2,4,2,3,3,2,1,2,1,3,1,2,2,1,4,2,2,2,2,時間がかかる,oJefYF7dCyA2,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:09,2022/11/1 20:16,0,106.73.232.129,100,408,1,2022/11/1 20:16,R_1FzySXdWEozcSFp,,,,,36.3934,139.7437,anonymous,JA,3,0,1,3,1,2,1,2,1,5,1,4,5,5,1,1,1,1,6,2,1,1,7,1,7,1,1,7,7,7,7,1,1,1,2,1,1,1,4,1,4,7,7,7,4,2,3,2,2,コロナはもう終わっている。もう騒ぐ必要はない。,o5wC8DlTpyAf,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 19:51,2022/11/1 20:18,0,153.252.139.6,100,1649,1,2022/11/1 20:18,R_3sulFqELWinjGdM,,,,,34.8463,135.6095,anonymous,JA,0,0,0,2,1,2,1,1,5,5,1,2,5,4,3,2,2,3,5,3,3,2,5,4,5,3,4,2,6,5,6,3,4,4,5,3,3,1,5,5,4,6,5,6,4,3,3,1,2,特に無し。,9u5li8IrAC9q,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:11,2022/11/1 20:19,0,114.190.157.176,100,481,1,2022/11/1 20:19,R_30uenMQg7jLv03p,,,,,39.7515,141.2223,anonymous,JA,3,0,1,6,4,4,2,6,1,1,5,5,2,1,4,3,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,3,4,4,2,3,1,2,,Yu3Ftxa30wBh,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:15,2022/11/1 20:22,0,112.71.156.116,100,381,1,2022/11/1 20:22,R_3DeD8QePy6AyiBX,,,,,34.6879,135.8144,anonymous,JA,2,0,1,2,2,2,4,3,2,3,2,2,4,3,2,2,2,3,7,5,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,1,3,4,4,4,4,3,4,2,3,2,4,,k0az1Muja2XR,fe7495ade47184a0c00172174b0db134d5040a8a
2022/11/1 20:19,2022/11/1 20:22,0,126.54.17.103,100,187,1,2022/11/1 20:22,R_339Iu9PwHBpnhlH,,,,,35.0203,135.7602,anonymous,JA,3,0,0,6,5,5,4,6,2,2,4,4,2,2,3,3,3,3,4,5,5,5,4,4,4,4,3,4,3,3,3,4,5,4,5,4,5,1,4,4,4,2,4,2,4,2,3,2,2,,5NrEjLiLimM6,fe7495ade47184a0c00172174b0db134d5040a8a
