StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q34,Q57_1,Q47,Q33_1,Q33_2,Q33_3,Q33_4,Q33_5,Q33_6,Q33_7,Q33_8,Q33_9,Q33_10,Q33_11,Q35,Q16_1,Q39_1,Q40_1,Q41_1,Q42_1,Q53,Q56,Q55,Q54,Q21,Q18,Q22,Q43_1,Q19,Q20,Q36,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q28_9,Q28_10,Q51_1,Q59_1,Q52_1,Q60_1,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q58_1,Q58_2,Q58_3,Q58_4,Q58_5,Q58_6,Q58_7,Q58_8,Q58_9,Q61_1,Q50,Q46_1,Q29,Q27,id,eqtid
2021/8/26 16:56,2021/8/26 16:59,0,123.216.127.27,100,177,1,2021/8/26 16:59,R_7WihzT1AO2u6Sf7,,,,,35.70970154,139.9598083,anonymous,JA,2,16,2,3,3,3,3,3,3,3,3,3,3,3,7,8,4,2,7,6,3,4,4,4,5,5,5,4,1,,,3,3,3,3,3,3,3,3,3,3,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3,1,,8er54QgyhRhW,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 16:48,2021/8/26 17:00,0,1.79.82.122,100,713,1,2021/8/26 17:00,R_1dbnCLuKdwOaXwE,,,,,43.06469727,141.3489075,anonymous,JA,2,17,6,,,,,,,,,,,,,10,2,3,1,6,4,4,4,4,5,5,5,1,,,1,1,1,1,1,1,4,4,5,4,6,8,8,1,6,1,4,6,6,1,4,4,4,5,5,4,4,6,6,1,1,1,5,4,6,5,5,40,,1Z1nsYMaZnyI,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 16:54,2021/8/26 17:01,0,14.9.224.193,100,381,1,2021/8/26 17:01,R_1PTLmN5rkg1C6nJ,,,,,42.91369629,143.1730957,anonymous,JA,2,18,7,,,,,,,,,,,,,9,3,5,1,6,3,1,2,4,4,5,5,1,,1,,4,3,5,1,5,1,3,2,5,4,7,7,9,6,4,5,4,4,1,2,2,4,4,5,5,5,6,6,1,1,5,1,5,5,5,5,60,特に無い,mTmJCKsSPWlp,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 16:23,2021/8/26 17:01,0,218.231.249.90,100,2268,1,2021/8/26 17:01,R_YQhnve13J4d55qF,,,,,35.56410217,139.7184143,anonymous,JA,2,16,2,2,2,4,2,5,4,4,3,4,3,3,5,9,3,4,7,1,3,2,1,1,2,2,3,2,1,,,3,3,2,5,4,4,3,5,4,5,5,6,6,8,3,3,1,1,1,1,1,2,3,5,5,5,3,3,4,4,4,4,5,2,3,6,60,,51aeKd5ShRIm,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 16:29,2021/8/26 17:07,0,153.252.130.137,100,2285,1,2021/8/26 17:07,R_2vZaecYCm4QrQtq,,,,,34.82330322,135.5379028,anonymous,JA,2,17,6,,,,,,,,,,,,,9,4,4,6,6,3,2,1,1,4,4,3,5,,1,,4,3,4,4,5,4,4,3,5,4,6,6,6,6,3,3,2,2,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,5,3,4,3,なかなか難しかったです。,9ZLYCMPjysAI,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:02,2021/8/26 17:08,0,126.166.150.34,100,344,1,2021/8/26 17:08,R_sZJZHkwuQlhTJ05,,,,,35.68969727,139.6895142,anonymous,JA,2,18,5,,,,,,,,,,,,,8,3,6,5,5,3,2,1,4,4,2,3,4,,1,,1,4,1,2,2,2,1,6,1,5,7,8,6,6,5,5,3,4,1,3,3,4,4,6,1,1,1,1,5,1,1,1,1,2,3,5,60,,cD77e3Zi0iik,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 16:52,2021/8/26 17:09,0,60.151.44.81,100,1049,1,2021/8/26 17:09,R_U9BboGAn9ErZij7,,,,,34.68739319,135.5210876,anonymous,JA,2,17,7,,,,,,,,,,,,,9,4,5,1,5,3,3,2,4,4,2,3,1,,2,,2,4,1,5,2,4,2,4,2,5,5,9,6,6,4,4,5,5,1,4,3,4,4,4,6,6,6,4,6,4,4,4,6,4,6,5,30,,9DGTT79iKFAJ,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:06,2021/8/26 17:10,0,39.110.110.148,100,208,1,2021/8/26 17:10,R_PTclpFJGgs3qrWp,,,,,35.40789795,139.603302,anonymous,JA,2,19,7,,,,,,,,,,,,,10,5,6,4,6,3,2,2,3,4,2,3,2,,1,,3,1,4,5,4,5,5,5,3,4,7,9,6,7,5,5,4,4,1,1,3,4,5,6,5,5,5,4,1,1,4,5,5,6,5,6,30,,eNcYXeGxF3km,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:10,2021/8/26 17:17,0,180.199.144.73,100,415,1,2021/8/26 17:17,R_2AQmR856jlfiTxU,,,,,35.18589783,136.9039917,anonymous,JA,2,17,4,3,3,3,3,3,3,3,3,3,3,3,6,9,4,4,6,6,4,4,4,4,5,5,5,5,,2,,3,3,3,3,3,4,4,3,3,3,6,6,6,6,4,4,3,3,3,4,5,4,4,4,4,5,4,4,4,3,4,4,4,5,6,4,10,,8vh2NODQBXVQ,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 16:57,2021/8/26 17:17,0,133.106.47.75,100,1183,1,2021/8/26 17:17,R_2D01OAvGQS1rElO,,,,,35.64680481,139.6546021,anonymous,JA,2,14,1,2,2,1,2,5,3,4,3,1,2,5,6,1,3,4,7,5,4,4,4,4,4,1,2,1,,1,,1,1,6,4,4,6,5,1,5,6,5,6,5,5,3,4,3,4,1,4,4,4,5,5,3,3,3,3,5,5,5,5,5,5,2,4,60,,fDZL6quZgtqi,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:17,2021/8/26 17:25,0,1.75.235.197,100,445,1,2021/8/26 17:25,R_RmFpwr3qnD4AVeF,,,,,35.68969727,139.6895142,anonymous,JA,2,17,6,,,,,,,,,,,,,8,2,6,1,7,3,2,1,3,5,2,3,6,1,,,2,3,4,5,5,3,3,2,2,5,8,8,8,8,2,4,4,4,1,4,4,4,5,6,3,6,1,6,5,3,5,5,5,4,4,5,70,,HaYGDmhmlyWo,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:23,2021/8/26 17:27,0,143.189.220.44,100,228,1,2021/8/26 17:27,R_3kEOd0AnbGz2c4x,,,,,35.18649292,136.8994141,anonymous,JA,2,17,2,4,2,4,1,3,1,3,4,3,2,4,4,9,5,5,5,6,1,2,2,2,2,2,3,5,,1,,4,3,3,5,2,4,4,3,3,2,8,8,7,6,1,1,2,4,3,4,5,4,4,4,1,5,2,3,2,2,4,4,3,7,3,5,30,特に無し,gHSgpA3r4kKt,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:19,2021/8/26 17:28,0,211.121.85.186,100,560,1,2021/8/26 17:28,R_3JIpNXPinW7isNC,,,,,36.10279846,137.9657898,anonymous,JA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,6,1,2,1,2,2,4,2,4,2,,2,,2,2,3,4,4,5,5,4,4,4,5,1,4,1,1,2,2,3,1,4,4,5,7,4,3,3,3,5,5,5,4,5,5,7,1,1,30,,gcrmyEu0f93W,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:18,2021/8/26 17:30,0,219.100.156.230,100,720,1,2021/8/26 17:30,R_2xWcTRCsuC7IGpc,,,,,34.39639282,133.081604,anonymous,JA,1,19,5,,,,,,,,,,,,,9,4,7,6,7,3,1,2,1,4,2,4,5,,1,,2,3,3,4,4,4,4,5,4,4,7,8,8,8,4,4,2,1,1,4,4,4,4,4,5,5,4,2,4,4,4,4,4,6,4,7,60,,4lXqTpQPrqLy,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 16:57,2021/8/26 17:31,0,59.85.86.110,100,2048,1,2021/8/26 17:31,R_2tsXVl0mcKGyOdu,,,,,35.14109802,138.8937988,anonymous,JA,1,14,3,2,3,4,5,4,4,3,1,3,3,3,6,8,4,3,6,6,3,2,1,3,4,2,3,7,2,,,2,3,1,6,5,3,3,6,1,3,6,6,5,6,4,4,4,4,1,2,2,1,2,4,5,5,5,5,3,3,2,2,5,4,5,4,60,知能検査のような設問は回答者の感情を逆なでするのでやめたほうが良い。知能が低い、認識力がないからワクチンを受けないということではないと思います。,K8KtMmYwLCfs,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:30,2021/8/26 17:33,0,111.99.237.121,100,176,1,2021/8/26 17:33,R_1CpxCqLTtCljKFj,,,,,35.79750061,139.4675903,anonymous,JA,2,1,7,,,,,,,,,,,,,2,5,7,1,8,4,4,4,4,5,5,5,5,,2,,4,4,4,4,3,4,4,4,4,4,6,6,7,7,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,7,5,6,20,たった20ポイントでこれだけ面倒なアンケートをやらせるのはセコすぎて話にならない,bHDEjnwDHfEK,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:23,2021/8/26 17:38,0,221.115.39.39,100,869,1,2021/8/26 17:38,R_07HoudIYGDgVqSt,,,,,43.0664978,141.3840027,anonymous,JA,2,18,5,,,,,,,,,,,,,11,6,6,1,5,3,1,3,2,4,4,3,1,,1,,1,1,2,5,5,5,5,3,2,6,6,8,6,5,3,5,3,4,1,3,1,5,5,6,5,5,6,1,1,1,5,6,4,1,1,6,10,,EkSU4KEM3Sh4,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:33,2021/8/26 17:38,0,222.6.203.237,100,322,1,2021/8/26 17:38,R_1rMqx9VpMozRRfA,,,,,43.08729553,141.3580017,anonymous,JA,2,17,5,,,,,,,,,,,,,2,2,4,6,5,3,2,2,3,4,2,4,5,1,,,2,4,4,4,4,4,4,4,4,4,7,6,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,4,5,6,4,50,,DxOZ0JWYdiEN,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:32,2021/8/26 17:44,0,61.27.5.25,100,665,1,2021/8/26 17:44,R_1QhzbUx5bQbZeOF,,,,,42.89860535,143.0914001,anonymous,JA,2,18,6,,,,,,,,,,,,,10,4,6,6,6,2,3,1,1,4,2,4,4,,,1,4,3,3,5,4,4,4,3,3,4,6,8,5,6,4,5,5,5,1,1,4,3,4,6,5,5,5,5,1,2,2,4,5,5,3,5,50,,7B9VyDumWUfT,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:37,2021/8/26 17:47,0,59.190.228.214,100,610,1,2021/8/26 17:47,R_1OVlZElPEYjE1Cn,,,,,35.00120544,135.8651123,anonymous,JA,2,17,5,,,,,,,,,,,,,8,3,5,4,6,3,2,2,2,4,2,3,4,2,,,4,3,5,4,5,3,5,1,6,1,5,8,5,8,4,4,4,4,1,1,1,1,2,5,5,1,4,4,1,1,1,2,7,8,3,4,60,特になし,Frq7otttak1R,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:39,2021/8/26 17:49,0,210.230.252.125,100,585,1,2021/8/26 17:49,R_2YPUGQbfsjAaGUF,,,,,34.34989929,132.5580139,anonymous,JA,2,14,4,2,3,2,3,3,2,2,2,3,1,2,4,2,3,5,6,4,3,3,1,1,4,2,3,4,,,1,3,3,2,3,4,3,4,2,3,2,6,7,7,5,3,4,4,3,4,3,3,3,4,4,2,2,3,2,2,3,2,2,2,4,4,2,30,不明瞭で誘導的な感じでいやな気がした,mHQ9uXxP2S6l,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:47,2021/8/26 17:49,0,106.73.101.32,100,162,1,2021/8/26 17:49,R_3sAYSME5ffoh1uY,,,,,35.67590332,138.5422974,anonymous,JA,2,16,6,,,,,,,,,,,,,11,5,6,5,5,4,4,4,4,5,5,5,5,,1,,4,3,4,4,4,3,3,4,4,3,4,7,5,5,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,3,10,,mwkGNk8rTCwN,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:48,2021/8/26 17:50,0,58.93.207.140,100,109,1,2021/8/26 17:50,R_2tyWgVifi8hYx53,,,,,43.08729553,141.3580017,anonymous,JA,2,17,4,3,3,3,3,3,3,3,3,3,3,3,3,9,4,4,6,6,1,1,1,1,1,1,1,5,,1,,4,4,4,4,4,4,4,4,4,4,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,5,,596fi9yd1OPv,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:39,2021/8/26 17:52,0,219.167.163.18,100,781,1,2021/8/26 17:52,R_27740WQGUobVr18,,,,,37.04820251,140.9118042,anonymous,JA,2,16,6,,,,,,,,,,,,,9,5,6,1,4,3,2,2,3,4,2,3,1,,2,,3,4,3,5,2,4,5,4,3,5,6,8,4,8,3,5,5,6,1,1,2,3,4,6,5,6,6,6,3,3,5,6,5,5,5,6,50,普段このようなことを考えることがないので難しかった,N07lGzdupw8C,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:44,2021/8/26 17:54,0,125.194.19.145,100,620,1,2021/8/26 17:54,R_248huWDQpN2FETI,,,,,35.42469788,139.6394043,anonymous,JA,2,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,3,3,6,1,4,4,4,4,4,5,5,1,,1,,1,1,4,3,1,5,5,3,3,3,4,5,1,6,5,5,5,3,1,3,1,4,6,3,5,5,6,1,5,5,5,6,5,4,1,2,20,,96lfhD26zvy1,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:44,2021/8/26 17:56,0,60.237.160.103,100,719,1,2021/8/26 17:56,R_XXubmY8NGdXr64F,,,,,34.95300293,135.8132935,anonymous,JA,1,17,2,3,3,2,2,3,3,4,5,3,3,3,6,9,5,4,6,6,2,1,2,1,4,2,3,5,,2,,4,3,3,4,4,5,5,3,5,5,6,6,6,6,4,4,2,2,1,2,3,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,60,,KBcpNE2Pzn6e,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:54,2021/8/26 17:57,0,217.178.199.144,100,172,1,2021/8/26 17:57,R_1Hpn3KJnuUsFr2G,,,,,34.68519592,135.5136108,anonymous,JA,2,1,1,4,3,3,3,1,4,1,2,3,4,1,3,9,4,4,6,6,4,4,4,4,5,5,5,5,,,2,6,5,4,4,2,3,1,4,2,4,6,6,6,6,4,6,4,4,3,2,3,3,2,5,3,4,4,4,4,3,2,5,4,5,6,4,ら,な,1qFMwYfZ3n8I,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:42,2021/8/26 17:59,0,180.14.187.94,100,1062,1,2021/8/26 17:59,R_3kHfir1IUlEPAdw,,,,,35.42289734,139.6489868,anonymous,JA,2,19,6,,,,,,,,,,,,,8,6,7,1,8,3,2,1,3,4,2,3,6,,,2,2,5,2,4,3,4,2,5,5,6,8,8,8,8,6,6,6,5,1,3,2,3,4,6,6,6,6,1,2,2,2,4,6,4,6,6,85,,HlJ1IKbAf45t,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:53,2021/8/26 17:59,0,111.239.179.237,100,396,1,2021/8/26 18:00,R_ywHmLNuPdS4SzGF,,,,,35.68969727,139.6895142,anonymous,JA,2,14,1,2,2,2,2,3,2,2,4,2,2,2,6,2,3,5,6,5,3,2,4,4,4,2,3,1,,,1,5,2,5,2,5,2,5,2,4,2,8,7,4,5,2,3,3,4,1,2,4,4,4,5,4,5,4,5,5,5,5,5,5,6,4,6,80,ワクチンを打たないという選択をする人々を尊重してほしい,2gzfV25nPfw6,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:58,2021/8/26 18:01,0,219.106.147.234,100,165,1,2021/8/26 18:01,R_D6wwxoEPBJxsgg1,,,,,34.72120667,135.4194031,anonymous,JA,2,17,4,1,1,1,1,1,1,1,1,1,1,1,7,9,4,2,4,4,4,4,4,4,5,5,5,1,2,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,なし,ftzU4ntUXmSO,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 17:52,2021/8/26 18:03,0,113.144.214.62,100,641,1,2021/8/26 18:03,R_2tD6rUehNtp5Zlp,,,,,35.68099976,140.0324097,anonymous,JA,2,17,5,,,,,,,,,,,,,9,4,5,4,7,3,2,2,3,4,2,3,7,,1,,3,3,4,5,4,5,4,4,4,6,7,7,7,7,4,4,5,5,1,4,4,4,4,6,5,5,5,5,4,4,4,4,5,5,4,5,50,,K8YLWxxTI3xm,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 18:01,2021/8/26 18:04,0,114.151.208.183,100,152,1,2021/8/26 18:04,R_3hEMDZrUQcvfr4t,,,,,34.51170349,135.7374878,anonymous,JA,2,14,2,2,4,2,3,2,3,2,2,3,3,3,5,9,3,6,6,5,2,2,2,2,2,3,2,6,,1,,2,3,4,2,3,4,3,2,3,4,7,5,4,7,3,2,2,4,2,4,5,4,5,5,3,4,2,3,3,2,4,4,3,6,2,4,60,少しでもコロナの早期解決に役立ってほしいです！,H1XNEeEl0DxU,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 18:01,2021/8/26 18:04,0,125.8.202.53,100,202,1,2021/8/26 18:04,R_2VON3juvXRTXGW1,,,,,34.85229492,135.7903137,anonymous,JA,2,1,1,3,3,3,3,3,3,3,3,3,3,3,7,1,1,1,9,1,3,4,4,4,4,5,5,5,2,,,3,3,2,3,3,3,3,3,3,3,6,6,6,7,4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,6,1,1,5,面倒,n0xnhG6RQI4X,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 18:05,2021/8/26 18:07,0,117.53.22.75,100,133,1,2021/8/26 18:07,R_1g0elCO9aRVrCDS,,,,,35.78460693,139.7734985,anonymous,JA,2,18,2,4,4,4,4,3,4,4,3,4,4,4,4,10,4,4,6,6,4,4,4,4,3,5,5,6,,,1,3,3,3,4,2,4,4,4,3,3,7,6,7,6,1,1,5,5,1,5,5,3,6,6,4,5,5,5,6,5,3,5,4,5,3,4,80,特にない,jPgOI19VwoOb,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 18:01,2021/8/26 18:08,0,126.203.120.180,100,446,1,2021/8/26 18:08,R_31n5EW6A0T9a4Fr,,,,,35.67219543,139.7795105,anonymous,JA,2,16,1,1,4,1,5,3,1,4,1,4,1,3,7,8,4,5,7,1,3,3,4,4,4,2,3,4,,1,,1,6,3,5,4,1,2,2,2,6,7,7,8,9,2,4,2,1,1,2,4,2,2,2,3,1,5,5,6,4,2,1,1,1,1,3,18,確率って大事なんですね,2vPF8aobbtnI,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 18:03,2021/8/26 18:14,0,118.158.44.91,100,633,1,2021/8/26 18:14,R_3fTCo37M6V1pyke,,,,,35.71609497,139.5170898,anonymous,JA,2,1,2,3,3,1,1,3,3,3,3,3,3,3,6,12,7,1,5,1,3,2,1,4,4,2,2,1,,,2,1,3,2,6,2,6,3,5,2,6,5,6,6,6,2,2,2,2,1,1,2,4,4,2,1,1,1,1,1,1,1,1,1,1,6,1,0,,6wPI5RRUvPX3,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 18:01,2021/8/26 18:14,0,133.106.35.59,100,800,1,2021/8/26 18:14,R_1jJNhu7363kgxzI,,,,,35.64680481,139.6546021,anonymous,JA,1,1,1,3,3,3,3,4,3,3,3,4,3,3,7,9,3,4,6,6,2,2,1,2,4,2,3,1,,,1,2,1,5,4,2,5,5,1,5,4,8,6,5,5,3,3,2,3,1,1,2,6,6,6,5,5,6,1,1,5,3,6,6,2,3,6,10,ないです,ddtv2ZlZFwH5,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 18:06,2021/8/26 18:17,0,60.119.75.208,100,655,1,2021/8/26 18:17,R_24j7xmNXGBLru4C,,,,,35.69639587,139.6341858,anonymous,JA,2,17,4,1,1,4,1,5,1,5,1,4,5,3,7,9,7,7,1,6,3,2,4,1,4,2,4,1,,,1,1,5,2,5,4,4,2,5,4,4,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,6,4,40,,J5xuPfJEzUBe,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 16:49,2021/8/26 18:17,0,111.239.168.78,100,5269,1,2021/8/26 18:17,R_2bVrCJdruzXB31o,,,,,35.64680481,139.6546021,anonymous,JA,1,17,4,3,3,3,3,3,3,3,3,3,3,3,7,9,4,4,6,6,4,4,4,4,4,2,4,1,,,1,1,1,2,6,4,4,4,6,5,6,9,9,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,4,80,なし,4kFW9aHp3UgF,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 18:16,2021/8/26 18:19,0,220.12.114.95,100,179,1,2021/8/26 18:19,R_2sYkbdcGq3sUCG9,,,,,34.76759338,135.6816101,anonymous,JA,2,1,2,3,3,1,1,3,3,3,3,3,3,3,5,1,1,1,1,1,4,4,4,4,5,5,5,1,,,2,4,4,4,4,4,4,4,3,4,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,6,6,5,6,6,6,6,5,5,6,1,1,1,,mVbHbflgIwaI,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 18:14,2021/8/26 18:19,0,1.72.4.8,100,286,1,2021/8/26 18:19,R_d3TFn8pcP3QhOvf,,,,,35.69639587,139.6341858,anonymous,JA,2,17,4,3,3,3,3,3,3,3,3,3,3,3,6,9,4,4,6,6,1,1,3,4,4,2,4,5,1,,,4,4,4,4,4,4,4,4,4,4,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,70,,dJqtaocPJGDP,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 18:21,2021/8/26 18:23,0,221.186.108.82,100,111,1,2021/8/26 18:23,R_23dWvPcUmI8zli6,,,,,34.76150513,135.508606,anonymous,JA,2,17,4,3,3,3,3,3,3,3,3,3,3,3,7,9,4,4,6,6,4,4,4,4,5,5,5,5,,,2,4,4,4,4,4,4,4,4,4,4,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,4,0,なし,hVuEUaagDLrG,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 18:22,2021/8/26 18:28,0,182.171.40.75,100,359,1,2021/8/26 18:28,R_2CJpJXoOOmbelRd,,,,,35.64190674,139.702301,anonymous,JA,2,16,4,3,4,5,4,4,4,4,4,3,4,4,5,2,2,5,6,7,4,4,4,4,1,5,5,1,2,,,3,2,3,5,5,4,5,4,5,4,7,7,7,7,4,4,4,4,1,3,4,4,4,5,5,5,6,5,6,5,6,6,4,5,3,4,30,,b8XUWTKXSIM1,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 18:20,2021/8/26 18:29,0,153.227.146.71,100,583,1,2021/8/26 18:29,R_sAK1PFsOLMWgCch,,,,,35.67790222,139.7145996,anonymous,JA,1,1,1,1,1,1,1,1,1,1,3,4,1,1,5,12,7,2,6,8,3,1,2,1,4,1,3,1,,,2,2,1,4,4,3,5,5,3,5,3,8,4,4,4,1,1,1,1,1,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,4,2,10,無し,jsHE4av5jdFW,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 18:31,2021/8/26 18:35,0,36.13.127.136,100,214,1,2021/8/26 18:35,R_d7mz7G5RMQa900p,,,,,35.64680481,139.6546021,anonymous,JA,2,16,6,,,,,,,,,,,,,11,6,5,1,4,4,4,4,4,4,5,5,1,,1,,4,2,4,2,2,2,4,2,4,3,9,8,7,7,4,4,5,5,1,3,3,3,2,4,4,4,5,3,5,4,3,5,4,5,2,4,20,,lR8Z3PmsHUY3,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 16:21,2021/8/26 18:35,0,180.5.151.177,100,8050,1,2021/8/26 18:35,R_1jDHOgKyh1r5zZ3,,,,,33.59080505,130.4036865,anonymous,JA,1,17,4,3,3,3,3,3,3,3,3,3,4,3,6,10,5,4,7,6,2,1,1,1,4,2,3,2,,2,,1,5,4,6,2,5,4,5,3,5,5,5,6,6,4,4,4,4,1,4,4,4,5,4,4,5,5,5,4,4,4,5,4,2,6,4,30,コロナウイルスについて色々と学べるので感謝しています。ありがとうございました。,BidxckcqEroS,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 18:30,2021/8/26 18:42,0,118.237.100.189,100,695,1,2021/8/26 18:42,R_1mWw4bLcVbmZXsq,,,,,35.33569336,139.406311,anonymous,JA,2,14,3,3,3,3,3,3,3,3,3,3,3,3,7,11,4,1,6,1,3,1,1,4,4,2,3,5,2,,,4,4,4,4,4,4,4,4,4,4,1,7,1,8,4,4,1,4,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,5,4,4,50,特にない,a0DaZQVIzAai,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 18:33,2021/8/26 18:48,0,176.127.172.129,100,892,1,2021/8/26 18:48,R_3GBOVz5Qod4WlOo,,,,,46.1914978,6.140304565,anonymous,JA,2,1,3,2,3,3,4,5,3,4,3,4,3,3,7,1,1,4,7,5,3,4,4,4,4,4,3,2,,,1,3,4,5,3,3,3,5,3,4,5,1,1,5,5,2,2,3,3,1,3,5,4,4,4,2,2,2,2,2,2,2,3,3,5,3,4,40,アンケートなのにクイズがある理由が不可解,fKKOfy617pQz,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 18:35,2021/8/26 18:48,0,124.215.59.1,100,767,1,2021/8/26 18:48,R_238hQwpcwpZudVX,,,,,35.49530029,139.4443054,anonymous,JA,2,1,1,1,2,1,1,4,3,3,1,1,1,1,6,2,1,1,6,1,3,2,2,3,4,2,3,7,2,,,4,3,5,5,5,2,2,2,4,2,8,8,5,5,1,4,2,4,1,4,4,4,4,4,6,4,6,4,1,1,2,2,6,7,2,4,50,,LArE9cHsJpuu,07ec68e4080afd6b83525ee500ebda56b8a83e93
2021/8/26 18:39,2021/8/26 18:49,0,49.98.224.91,100,563,1,2021/8/26 18:49,R_8nN3URQAkkwVKJr,,,,,35.64190674,139.702301,anonymous,JA,1,1,1,2,2,2,2,4,2,3,4,2,2,2,6,8,4,2,7,5,3,2,2,1,4,2,3,1,1,,,5,2,5,5,4,2,5,2,5,2,8,5,1,5,1,1,1,1,1,2,2,3,4,5,1,1,1,1,2,2,3,2,6,6,6,4,20,頭が疲れる,mBmVnSWEYOg8,07ec68e4080afd6b83525ee500ebda56b8a83e93
